run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,baseline,6,MOO,5,-200.0,-680.0,0.6,1.0,1,0.49377824310275326,0.07824969024603633,0.5209059233449478,0.31254355400696865,0,0
1,baseline,7,MOO,3,60.0,-620.0,0.6666666666666666,0.3333333333333333,0,0.4941385632320453,0.07754960971358708,0.5389610389610391,0.32337662337662343,0,0
1,baseline,8,MOO,3,60.0,-560.0,0.6666666666666666,0.6666666666666666,0,0.4930319319793222,0.07730334910369245,0.5577507598784195,0.3403647416413374,0,0
1,baseline,9,MOO,3,60.0,-500.0,0.6666666666666666,0.3333333333333333,0,0.49429228089328753,0.07679681685572241,0.5714285714285714,0.34857142857142853,0,0
1,baseline,10,MOO,3,60.0,-440.0,0.6666666666666666,0.0,0,0.492552068437029,0.07618978207246087,0.5754716981132075,0.35099730458221023,0,0
1,baseline,11,MOO,4,-200.0,-640.0,0.5,0.75,1,0.4925599773661261,0.07579535206078059,0.5827067669172932,0.3496240601503759,0,0
1,baseline,12,MOO,5,60.0,-580.0,0.6,0.6,0,0.49118359788947713,0.07554562440329246,0.599078341013825,0.359447004608295,0,0
1,baseline,13,MOO,4,60.0,-520.0,0.75,0.75,0,0.4920949437348984,0.07533604363536964,0.6125541125541125,0.3675324675324675,0,0
1,baseline,14,MOO,4,60.0,-460.0,0.5,0.75,0,0.48950293466672656,0.07507056414859643,0.6224489795918369,0.37346938775510213,0,0
1,baseline,15,MOO,5,-200.0,-660.0,0.4,0.8,1,0.48832259696400543,0.07493792329501722,0.6352380952380954,0.3811428571428572,0,0
1,baseline,16,MOO,5,60.0,-600.0,0.6,0.2,0,0.4872110365306805,0.07434799281209746,0.6375,0.38249999999999995,0,0
1,baseline,17,MOO,3,100.0,-500.0,1.0,1.0,0,0.4905545409748049,0.0738365600228995,0.6376936316695354,0.38261617900172123,0,0
1,baseline,18,MOO,3,60.0,-440.0,0.6666666666666666,1.0,0,0.490372708121091,0.07358152858860584,0.6378737541528239,0.38272425249169434,0,0
1,baseline,19,MOO,3,60.0,-380.0,0.6666666666666666,0.6666666666666666,0,0.4898705407862605,0.07340513876936394,0.6380417335473516,0.38282504012841095,0,0
1,baseline,20,MOO,3,60.0,-320.0,0.3333333333333333,0.6666666666666666,0,0.4888846814727256,0.07329043099783751,0.6381987577639752,0.3829192546583851,0,0
1,baseline,21,MOO,5,60.0,-260.0,0.8,0.6,0,0.4890113587509478,0.07314370022979651,0.6458026509572901,0.38748159057437404,0,0
1,baseline,22,MOO,5,-200.0,-460.0,0.4,0.8,1,0.485834722988209,0.0728569154878125,0.645658263305322,0.38739495798319323,0,0
1,baseline,23,MOO,5,60.0,-400.0,0.8,0.4,0,0.4882617125592214,0.07235376603638304,0.6428571428571428,0.3857142857142857,0,0
1,baseline,24,MOO,3,60.0,-340.0,0.6666666666666666,1.0,0,0.4863248673778821,0.0719378774440655,0.6376623376623376,0.38259740259740255,0,0
